t,active,counts,b,r
268.6802300795978,0.34889786631684166,230.0749248979214,0.4951681916642772,0.5069929520706652
269.4722831162964,0.34855422083860493,229.4927709639944,0.4951867611491454,0.506234340732642
270.2643786039188,0.3482107319736074,228.9148571741365,0.49520526025775274,0.5054768239340948
271.0565161835353,0.34786740008464534,228.34114640456204,0.4952236892446268,0.5047204005011703
271.8486955109853,0.34752422552656637,227.77160191230607,0.4952420483637978,0.5039650692459001
272.6409162368444,0.34718120865667607,227.20618734428118,0.49526033786833296,0.5032108289853686
273.4331780167151,0.34683834982925915,226.64486672544245,0.49527855801057724,0.5024576785319043
274.2254805066699,0.34649564939795163,226.08760445726824,0.4952967090420493,0.5017056166974428
275.0178233652348,0.3461531077151392,225.53436531180625,0.4953147912134888,0.5009546422916564
275.8102062438018,0.3458107251360741,224.98511443428922,0.49533280477464,0.5002047541310422
276.60262880317373,0.34546850201025003,224.43981732575023,0.4953507499746312,0.49945595102325335
277.39509070653827,0.34512643868764525,223.89843984524703,0.495368627061815,0.49870823177379536
278.187591614132,0.34478453551786253,223.3609482086777,0.49538643628364953,0.49796159519106986
278.9801311907706,0.3444427928477091,222.82730897878275,0.4954041778868705,0.4972160400792801
279.77270910261285,0.3441012110234581,222.29748906332102,0.4954218521174195,0.4964715652415043
280.5653250146433,0.34375979039207183,221.77145571304584,0.49543945922039007,0.49572816948206966
281.35797859136744,0.34341853129937416,221.24917651664754,0.49545699944004545,0.49498585160589653
282.15066950465473,0.34307743408808583,220.7306193915072,0.4954744730199942,0.49424461041117174
282.943397422373,0.34273649910131215,220.21575258767697,0.49549188020294,0.4935044447000077
283.736162018514,0.342395726680414,219.70454467706588,0.4955092212309068,0.4927653532689862
284.52896296819563,0.3420551171645009,219.19696455269673,0.4955264963451297,0.4920273349138534
285.3217999455429,0.34171467089431756,218.6929814259737,0.4955437057860113,0.4912903884315009
286.1146726218723,0.34137438820907406,218.19256482505142,0.4955608497930849,0.4905545126216456
286.907580676646,0.3410342694457075,217.69568458275108,0.4955779286052536,0.4898197062766708
287.7005237905999,0.34069431493960567,217.2023108383557,0.49559494246064206,0.4890859681880407
288.49350164201996,0.34035452502688807,216.71241403568473,0.49561189159651897,0.4883532971497508
289.28651391065273,0.3400149000425029,216.225964917382,0.4956287762493833,0.48762169195470983
290.0795602778169,0.3396754403203172,215.7429345211287,0.49564559665496855,0.4868911513946509
290.87264042767436,0.3393361461920239,215.26329417578089,0.4956623530482711,0.48616167425897816
291.66575404153184,0.3389970179909849,214.78701550067558,0.49567904566343185,0.48543325934001924
292.4589008102017,0.3386580560449721,214.31407039518524,0.4956956747339981,0.4847059054216825
293.2520804177147,0.33831926068518087,213.84443104535313,0.4957122404925827,0.4839796112944289
294.0452925575665,0.33798063223723934,213.3780699104707,0.4957287431712066,0.48325437574038554
294.8385369125258,0.3376421710319235,212.91495973223573,0.49574518300087916,0.48253019755183413
295.6318131802637,0.3373038773927235,212.45507351597706,0.4957615602121335,0.481807075507796
296.42512104989186,0.3369657516458506,211.9983845418041,0.495777875034541,0.48108500839547613
297.21846021616886,0.3366277941154558,211.5448663523596,0.49579412769700737,0.48036399499730675
298.01183037327,0.3362900051241755,211.09449275378347,0.4958103184276461,0.4796440340966386
298.80523121680255,0.33595238499494123,210.64723781204745,0.4958264474538217,0.4789251244759159
299.59866244758973,0.33561493404756776,210.20307584681478,0.4958425150022281,0.4782072649132677
300.3921237606388,0.3352776526038388,209.761981435417,0.4958585212986666,0.4774904541925063
301.18561486117954,0.33494054097984377,209.3239294005555,0.49587446656837225,0.47677469108863374
301.9791354461907,0.33460359949542157,208.88889481799237,0.4958903510356431,0.476059974384541
302.77268521910327,0.33426682846791533,208.45685300510735,0.49590617492413847,0.4753463028577418
303.5662638818706,0.33393022821366475,208.02777952303114,0.4959219384567211,0.4746336752875353
304.35987114168955,0.33359379904627123,207.6016501692922,0.4959376418555933,0.47392209044897693
305.153506702675,0.33325754128095003,207.17844098099386,0.49595328534213307,0.4732115471203652
305.94717027134624,0.33292145523040734,206.7581282274503,0.4959688691370054,0.47250204407832286
306.74086155935277,0.3325855412058588,206.3406884076919,0.4959843934602165,0.4717935800953851
307.53458027624305,0.33224979951752454,205.9260982503401,0.49599985853097395,0.47108615394647685
308.32832613300053,0.3319142304756879,205.51433471019465,0.49601526456775796,0.47037976440575713
309.12209883571876,0.3315788343916031,205.10537496822627,0.4960306117882013,0.4696744102522475
309.9158981086072,0.33124361156871857,204.69919641746975,0.49604590040953545,0.46897009024940545
310.7097236572358,0.3309085623172505,204.29577667912207,0.49606113064788254,0.4682668031777868
311.50357520152915,0.3305736869415975,203.8950935836006,0.49607630271889375,0.46756454780575857
312.2974524544269,0.3302389857481166,203.49712517859837,0.4960914168373408,0.4668633229084328
313.09135513827135,0.3299044590382661,203.10184971869123,0.4961064732174313,0.46616312725317993
313.8852829711939,0.3295701071155093,202.70924566958405,0.4961214720725504,0.46546395961167364
314.679235675119,0.32923593028101555,202.3192917020075,0.4961364136154154,0.46476581875283285
315.47321296853346,0.32890192883683333,201.9319666927147,0.49615129805794095,0.46406870344919293
316.2672145756963,0.32856810308214524,201.54724971762698,0.4961661256114147,0.46337261246881817
317.0612402188302,0.3282344533161495,201.16512005361014,0.4961808964863521,0.4626775445821717
317.8552896261433,0.32790097983507605,200.78555717237458,0.496195610892648,0.4619834985550992
318.64936252276294,0.3275676829360187,200.40854074254437,0.4962102690394096,0.4612904731567767
319.44345863568935,0.3272345629149,200.03405062493022,0.4962248711350509,0.4605984671553795
320.2375776912928,0.3269016200676493,199.6620668718843,0.4962394173872484,0.45990747932027287
321.03171942439565,0.3265688546850475,199.29256972078963,0.4962539080031089,0.45921750841412573
321.82588356083215,0.3262362670620166,198.92553959996425,0.49626834318885277,0.4585285532080863
322.62006983444184,0.32590385748936984,198.56095711881454,0.49628272315012595,0.45784061246701696
323.4142779799053,0.3255716262569403,198.1988030693505,0.4962970480918708,0.45715368495574077
324.20850772675016,0.32523957365685036,197.83905842638615,0.4963113182182206,0.45646776944422135
325.00275881510396,0.32490769997505514,197.48170433915607,0.4963255337327846,0.455782864693958
325.79703098054574,0.3245760054997755,197.12672213521924,0.4963396948383774,0.4550989694710902
326.5913239586004,0.3242444905182447,196.77409331747066,0.4963538017371024,0.45441608254250904
327.3856374884312,0.32391315531591863,196.42379955978876,0.4963678546304191,0.4537342026726917
328.17997131148115,0.3235820001767572,196.07582270612164,0.4963818537191202,0.45305332862489034
328.9743251676704,0.3232510253843959,195.73014477031097,0.4963957992032667,0.4523734591644014
329.7686987982368,0.3229202312217799,195.3867479330897,0.49640969128223994,0.4516945930561322
330.56309194731847,0.32258961797022134,195.04561453918112,0.4964235301547709,0.45101672906326146
331.35750435755733,0.32225918591085356,194.7067270979988,0.4964373160188656,0.4503398659510034
332.1519357768832,0.3219289353218486,194.37006827811925,0.4964510490719245,0.4496640024808331
332.946385949299,0.3215988664833073,194.0356209104461,0.49646472951058485,0.4489891374183432
333.7408546228966,0.3212689796719517,193.70336798203172,0.4964783575308614,0.4483152695264277
334.535341547437,0.32093927516424336,193.37329263658694,0.49649193332810576,0.44764239756735735
335.3298464702189,0.3206097532359694,193.04537817332437,0.4965054570969384,0.4469705203062832
336.12436914292925,0.3202804141619584,192.7196080432466,0.49651892903136685,0.44629963650544285
336.91890931707945,0.31995125821548703,192.39596584910632,0.49653234932471024,0.4456297449280347
337.7134667467182,0.3196222856688373,192.0744353427578,0.49654571816964677,0.4449608443359366
338.5080411838362,0.31929349679422897,191.75500042512203,0.4965590357581382,0.4442929334935835
339.3026323839361,0.3189648918617643,191.43764514287727,0.49657230228152566,0.4436260111632849
340.0972401023762,0.3186364711416126,191.12235368758442,0.49658551793046984,0.4429600761083097
340.89186409685664,0.31830823490176635,190.80911039414548,0.4965986828949946,0.4422951270908092
341.68650412541933,0.3179801834102344,190.49789973904927,0.49661179736445515,0.4416311628735028
342.48115994947267,0.3176523169321242,190.18870633862022,0.49662486152759006,0.4409681822171595
343.2758313219872,0.31732463573623687,189.88151495126,0.4966378755723292,0.4403061838904479
344.07051800968,0.31699714008508384,189.5763104682228,0.4966508396861598,0.43964516665144504
344.8652197732549,0.31666983024272266,189.2730779187055,0.4966637540558041,0.4389851292641231
345.6599363777862,0.31634270647082735,188.97180246554873,0.4966766188673907,0.438326070489709
346.45466758634706,0.3160157690319519,188.67246940569345,0.4966894343063531,0.4376679890919845
347.24941316337345,0.3156890181868813,188.3750641672219,0.49670220055748654,0.43701088383449627
348.04417287491765,0.3153624541953136,188.0795723085263,0.4967149178049534,0.4363547534803566
348.83894648783377,0.31503607731621536,187.78597951688363,0.49672758623227237,0.4356995967929258
